,product_id,address,price,area,bedrooms_num,bathrooms_num
4231,40925978,"Quận 1, Hồ Chí Minh",23990000000.0,110.0,3,3
4232,42108782,"Tân Bình, Hồ Chí Minh",22000000000.0,130.0,17,18
4233,37455164,"Hoàng Mai, Hà Nội",42000000000.0,276.0,0,0
4234,42142694,"Cái Răng, Cần Thơ",900000000.0,45.0,1,1
4235,42142842,"Ngũ Hành Sơn, Đà Nẵng",12500000000.0,81.0,0,0
4236,40786262,"Bảo Lâm, Lâm Đồng",495000000.0,166.0,0,0
4237,41981475,"Nam Từ Liêm, Hà Nội",12900000000.0,91.0,0,0
4238,40275496,"Bảo Lâm, Lâm Đồng",2710000000.0,226.0,0,0
4239,41967345,"Buôn Ma Thuột, Đắk Lắk",19500000000.0,210.0,0,0
4242,42142055,"Cầu Giấy, Hà Nội",13000000000.0,45.0,4,3
4244,40275388,"Bảo Lâm, Lâm Đồng",1400000000.0,112.6,0,0
4245,41363697,"Nha Trang, Khánh Hòa",18840000000.0,157.0,0,0
4246,42142702,"Phú Nhuận, Hồ Chí Minh",7350000000.0,31.0,0,0
4248,42113768,"Thạch Thất, Hà Nội",14420000000.0,320.4,0,0
4249,41981503,"Nam Từ Liêm, Hà Nội",11500000000.0,60.0,0,0
4250,40274356,"Bảo Lâm, Lâm Đồng",6350000000.0,498.0,0,0
4251,40274409,"Bảo Lâm, Lâm Đồng",1970000000.0,162.0,0,0
4253,42142886,"Thanh Xuân, Hà Nội",33000000000.0,68.0,0,0
4254,40275345,"Bảo Lâm, Lâm Đồng",2180000000.0,181.2,0,0
4255,40275238,"Bảo Lâm, Lâm Đồng",1540000000.0,128.0,0,0
4257,42142521,"Lâm Hà, Lâm Đồng",2650000000.0,400.0,2,0
4258,42046655,"Quận 9, Hồ Chí Minh",62000000000.0,591.1,6,6
4259,42142787,"Quận 3, Hồ Chí Minh",8000000000.0,50.0,0,0
4260,41923248,"Vũng Tàu, Bà Rịa Vũng Tàu",2300000000.0,121.0,0,0
4261,41862145,"Thanh Xuân, Hà Nội",6000000000.0,84.0,3,2
4262,42142561,"Phú Giáo, Bình Dương",450000000.0,250.0,0,0
4263,40625974,"Quận 9, Hồ Chí Minh",20300000000.0,423.0,0,0
4264,42142692,"Gò Vấp, Hồ Chí Minh",6700000000.0,40.0,4,4
4265,40274470,"Bảo Lâm, Lâm Đồng",1460000000.0,111.8,0,0
4266,42142687,"Đống Đa, Hà Nội",17200000000.0,68.0,3,0
4267,40452421,"Tân Bình, Hồ Chí Minh",38000000000.0,148.1,0,0
4268,40275361,"Bảo Lâm, Lâm Đồng",1670000000.0,139.1,0,0
4269,40275361,"Bảo Lâm, Lâm Đồng",1670000000.0,139.1,0,0
4270,40275214,"Bảo Lâm, Lâm Đồng",2520000000.0,210.4,0,0
4271,41970797,"Long Biên, Hà Nội",2480000000.0,54.0,2,2
4272,41676972,"Đống Đa, Hà Nội",9000000000.0,36.0,2,0
4273,40275419,"Bảo Lâm, Lâm Đồng",2100000000.0,156.3,0,0
4274,41676622,"Nha Trang, Khánh Hòa",22500000000.0,180.0,5,5
4275,41497107,"Văn Giang, Hưng Yên",3600000000.0,69.0,2,2
4276,41970829,"Long Biên, Hà Nội",14760000000.0,246.0,5,4
4277,41676427,"Tân Bình, Hồ Chí Minh",6500000000.0,38.7,3,3
4278,41080560,"Gia Lâm, Hà Nội",3400000000.0,82.0,3,2
4279,41026446,"Thủ Dầu Một, Bình Dương",4500000000.0,174.8,0,0
4281,42142677,"Bắc Từ Liêm, Hà Nội",17900000000.0,62.0,0,0
4282,39873920,"Long Biên, Hà Nội",68000000000.0,330.0,0,0
4283,42063497,"Kim Bảng, Hà Nam",5900000000.0,105.0,0,0
4284,42142676,"Đống Đa, Hà Nội",17500000000.0,76.0,5,4
4285,31146922,"Thanh Xuân, Hà Nội",6800000000.0,102.0,3,2
4286,41781477,"Ba Đình, Hà Nội",31600000000.0,75.0,5,3
4287,41967050,"Văn Giang, Hưng Yên",13800000000.0,136.0,5,4
4290,42142253,"Nam Từ Liêm, Hà Nội",75000000000.0,166.0,6,6
4291,42142672,"Ngũ Hành Sơn, Đà Nẵng",17000000000.0,110.5,12,12
4292,41817796,"Quận 2, Hồ Chí Minh",7000000000.0,88.0,2,2
4293,41971896,"Hoàng Mai, Hà Nội",34500000000.0,140.0,5,5
4294,42142869,"Dĩ An, Bình Dương",2790000000.0,111.0,2,1
4295,40853936,"Quận 4, Hồ Chí Minh",2049999999.9999998,27.0,1,1
4296,42142671,"Vân Đồn, Quảng Ninh",3000000000.0,66.0,2,2
4299,41291963,"Lê Chân, Hải Phòng",4500000000.0,63.0,4,4
4300,39586172,"Quận 2, Hồ Chí Minh",8650000000.0,103.0,2,2
4301,40806103,"Hoàng Mai, Hà Nội",68000000000.0,255.0,4,3
4303,41883675,"Quận 7, Hồ Chí Minh",5450000000.0,73.0,2,2
4304,40844641,"Thanh Xuân, Hà Nội",7000000000.0,87.0,3,2
4305,41461451,"Quận 2, Hồ Chí Minh",2400000000.0,56.0,2,2
4306,39465459,"Nhà Bè, Hồ Chí Minh",3600000000.0,129.0,3,3
4307,42142866,"Nam Từ Liêm, Hà Nội",9300000000.0,124.0,4,3
4308,42142865,"Điện Bàn, Quảng Nam",3500000000.0,171.5,0,0
4309,42142865,"Điện Bàn, Quảng Nam",3500000000.0,171.5,0,0
4310,41965780,"Bình Tân, Hồ Chí Minh",4300000000.0,62.0,0,0
4311,41665612,"Quận 7, Hồ Chí Minh",5550000000.0,80.0,3,2
4312,41580664,"Nhà Bè, Hồ Chí Minh",3600000000.0,129.0,3,3
4314,42142861,"Thủ Đức, Hồ Chí Minh",38750000000.0,250.0,0,0
4315,39960875,"Núi Thành, Quảng Nam",2049999999.9999998,160.5,0,0
4316,42091111,"Bến Lức, Long An",14400000000.0,240.0,4,4
4317,41521743,"Hoàng Mai, Hà Nội",2950000000.0,71.0,2,2
4318,36723807,"Nhà Bè, Hồ Chí Minh",4500000000.0,93.0,3,2
4319,42110588,"Quận 2, Hồ Chí Minh",32000000000.0,160.0,5,5
4320,40556399,"Quận 7, Hồ Chí Minh",6700000000.0,95.0,3,2
4321,42142701,"Thanh Khê, Đà Nẵng",3350000000.0,47.0,3,2
4322,42142857,"Cầu Giấy, Hà Nội",31500000000.0,123.0,4,0
4323,39392768,"Thanh Xuân, Hà Nội",7500000000.0,102.0,3,2
4324,31975321,"Quận 2, Hồ Chí Minh",30000000000.0,196.0,3,3
4325,35269437,"Quận 10, Hồ Chí Minh",4900000000.0,79.0,2,2
4326,42062214,"Quận 11, Hồ Chí Minh",12000000000.0,64.0,0,0
4327,40385483,"Quận 9, Hồ Chí Minh",68000000000.0,313.0,0,12
4328,41461200,"Quận 7, Hồ Chí Minh",21000000000.0,150.0,0,0
4329,42133605,"Quận 2, Hồ Chí Minh",9800000000.0,133.0,3,2
4330,40955048,"Quận 8, Hồ Chí Minh",8100000000.0,44.3,4,3
4331,39672619,"Văn Giang, Hưng Yên",10700000000.0,78.0,6,5
4332,38174516,"Quận 10, Hồ Chí Minh",6600000000.0,86.0,2,2
4333,42079740,"Quận 2, Hồ Chí Minh",8800000000.0,103.0,2,2
4334,26922610,"Quận 2, Hồ Chí Minh",9500000000.0,88.0,2,2
4335,40092953,"Bình Tân, Hồ Chí Minh",3450000000.0,75.0,2,2
4336,42142717,"Hòa Vang, Đà Nẵng",2500000000.0,94.4,3,2
4337,42037926,"Quận 9, Hồ Chí Minh",6550000000.0,100.0,0,0
4338,39637661,"Thanh Xuân, Hà Nội",8300000000.000001,128.0,3,0
4339,42142854,"Quận 12, Hồ Chí Minh",8500000000.0,137.0,5,0
4340,42142661,"Cầu Giấy, Hà Nội",8400000000.0,152.0,3,3
4341,35000192,"Đông Anh, Hà Nội",6500000000.0,70.0,4,4
4343,42142657,"Bình Thạnh, Hồ Chí Minh",22500000000.0,142.0,16,16
4344,42130780,"Quận 12, Hồ Chí Minh",1580000000.0,20.0,2,1
4345,40305827,"Bảo Lâm, Lâm Đồng",6200000000.0,515.9,0,0
4346,41736669,"Cầu Giấy, Hà Nội",10400000000.0,53.0,7,0
4347,42071739,"Quận 2, Hồ Chí Minh",65000000000.0,407.0,5,5
4348,29023691,"Bình Thạnh, Hồ Chí Minh",9000000000.0,119.0,3,2
4349,41736669,"Cầu Giấy, Hà Nội",10400000000.0,53.0,7,0
4350,42071739,"Quận 2, Hồ Chí Minh",65000000000.0,407.0,5,5
4351,29023691,"Bình Thạnh, Hồ Chí Minh",9000000000.0,119.0,3,2
4352,41359660,"Thủ Dầu Một, Bình Dương",1650000000.0,49.0,1,1
4353,40732063,"Nam Từ Liêm, Hà Nội",4800000000.0,72.0,2,2
4354,40304579,"Bảo Lâm, Lâm Đồng",2350000000.0,192.4,0,0
4355,41809809,"Ba Đình, Hà Nội",31000000000.0,90.0,0,0
4356,40304472,"Bảo Lâm, Lâm Đồng",3800000000.0,280.0,0,0
4357,36273608,"Quận 9, Hồ Chí Minh",17000000000.0,175.0,0,0
4358,40304609,"Bảo Lâm, Lâm Đồng",2500000000.0,186.0,0,0
4359,42142488,"Quận 3, Hồ Chí Minh",14000000000.0,80.0,0,0
4360,39698176,"Tây Hồ, Hà Nội",10300000000.0,148.0,4,2
4361,40305932,"Bảo Lâm, Lâm Đồng",8109999999.999999,425.7,0,0
4362,42142652,"Quận 7, Hồ Chí Minh",9000000000.0,76.0,2,2
4364,41781972,"Thủ Dầu Một, Bình Dương",1680000000.0,52.0,1,1
4365,42142553,"Hai Bà Trưng, Hà Nội",24500000000.0,70.0,0,0
4366,41715393,"Gò Vấp, Hồ Chí Minh",7200000000.0,44.0,3,4
4367,42142651,"Cầu Giấy, Hà Nội",18200000000.0,60.0,6,4
4368,41824889,"Quận 7, Hồ Chí Minh",7000000000.0,100.0,3,2
4369,41824889,"Quận 7, Hồ Chí Minh",7000000000.0,100.0,3,2
4370,42142843,"Nha Trang, Khánh Hòa",3200000000.0,32.0,2,2
4371,40305904,"Bảo Lâm, Lâm Đồng",2500000000.0,198.8,0,0
4372,39270591,"Cầu Giấy, Hà Nội",11000000000.0,165.0,3,3
4373,42142749,"Sơn Trà, Đà Nẵng",10800000000.0,81.0,0,0
4374,37500910,"Tây Hồ, Hà Nội",7550000000.0,76.6,2,2
4375,40304550,"Bảo Lâm, Lâm Đồng",2100000000.0,175.0,0,0
4376,41962515,"Long Thành, Đồng Nai",1950000000.0,125.0,0,0
4377,36587337,"Quận 7, Hồ Chí Minh",6500000000.0,106.0,3,2
4378,39541942,"Gia Lâm, Hà Nội",2400000000.0,48.0,1,1
4379,40304452,"Bảo Lâm, Lâm Đồng",1200000000.0,94.0,0,0
4380,40159494,"Bình Tân, Hồ Chí Minh",12400000000.0,196.0,0,0
4381,42142792,"Phú Mỹ, Bà Rịa Vũng Tàu",12000000000.0,286.0,3,1
4382,42142588,"Quận 4, Hồ Chí Minh",2300000000.0,45.0,1,1
4383,40326960,"Văn Giang, Hưng Yên",11760000000.0,98.0,5,5
4384,40305870,"Bảo Lâm, Lâm Đồng",2200000000.0,183.0,0,0
4385,42045740,"Văn Giang, Hưng Yên",3300000000.0,59.0,2,1
4386,42142682,"Cẩm Lệ, Đà Nẵng",8500000000.0,132.0,0,0
4387,42141858,"Hải Châu, Đà Nẵng",6300000000.0,61.0,6,7
4388,37127762,"Thủ Đức, Hồ Chí Minh",45000000000.0,450.0,0,0
4389,28922520,"Bình Thạnh, Hồ Chí Minh",6000000000.0,91.4,2,2
4390,42117207,"Nhà Bè, Hồ Chí Minh",11500000000.0,105.6,4,4
4392,42002492,"Văn Giang, Hưng Yên",3650000000.0,74.0,3,2
4393,42101824,"Gò Vấp, Hồ Chí Minh",4099999999.9999995,40.0,5,5
4394,42130743,"Tân Phú, Hồ Chí Minh",3150000000.0,70.0,2,2
4395,40305882,"Bảo Lâm, Lâm Đồng",1900000000.0,151.0,0,0
4396,39768668,"Thanh Xuân, Hà Nội",7000000000.0,98.0,3,2
4397,41720485,"Cầu Giấy, Hà Nội",36500000000.0,63.0,0,0
4398,40305235,"Bảo Lâm, Lâm Đồng",1700000000.0,130.5,0,0
4399,38266322,"Quận 9, Hồ Chí Minh",10720000000.0,143.0,0,0
4401,40535729,"Cầu Giấy, Hà Nội",36300000000.0,80.0,3,2
4402,40305815,"Bảo Lâm, Lâm Đồng",1500000000.0,122.2,0,0
4403,40226006,"Nam Từ Liêm, Hà Nội",13800000000.0,68.0,10,10
4404,42142649,"Tân Bình, Hồ Chí Minh",13500000000.0,85.0,10,10
4405,42142830,"Lê Chân, Hải Phòng",5900000000.0,55.0,3,3
4406,40968369,"Liên Chiểu, Đà Nẵng",2300400000000.0,142.0,0,0
4407,42142766,"Thanh Hóa, Thanh Hóa",800000000.0,55.0,2,1
4408,40304430,"Bảo Lâm, Lâm Đồng",3400000000.0,253.3,0,0
4409,40968369,"Liên Chiểu, Đà Nẵng",2300400000000.0,142.0,0,0
4410,42142766,"Thanh Hóa, Thanh Hóa",800000000.0,55.0,2,1
4411,40304430,"Bảo Lâm, Lâm Đồng",3400000000.0,253.3,0,0
4412,41158686,"Quận 3, Hồ Chí Minh",5500000000.0,20.0,3,3
4413,42142828,"Nam Từ Liêm, Hà Nội",9200000000.0,108.0,3,2
4414,41814050,"Đống Đa, Hà Nội",18500000000.0,55.0,8,5
4415,31873335,"Phú Quốc, Kiên Giang",5900000000.0,120.0,0,0
4416,40305893,"Bảo Lâm, Lâm Đồng",2450000000.0,186.2,0,0
4417,41951590,"Thuận Thành, Bắc Ninh",5100000000.0,70.0,6,5
4418,42002394,"Quận 9, Hồ Chí Minh",9380000000.0,140.0,0,0
4419,40304358,"Bảo Lâm, Lâm Đồng",1900000000.0,148.0,0,0
4420,40005765,"Quận 7, Hồ Chí Minh",2650000000.0,55.3,2,1
4421,42133568,"Mộc Châu, Sơn La",6000000000.0,105.0,0,0
4422,42142628,"Quận 10, Hồ Chí Minh",50000000000.0,98.0,6,3
4423,40305204,"Bảo Lâm, Lâm Đồng",3900000000.0,319.2,0,0
4424,40177728,"Bình Chánh, Hồ Chí Minh",4900000000.0,78.0,2,2
4425,39070442,"Quận 2, Hồ Chí Minh",19000000000.0,150.0,3,2
4426,42130761,"Cầu Giấy, Hà Nội",8350000000.0,31.0,4,4
4427,24238572,"Thủ Dầu Một, Bình Dương",2490000000.0,61.0,2,2
4428,38178641,"Quận 2, Hồ Chí Minh",15000000000.0,119.0,3,2
4429,41932797,"Gia Lâm, Hà Nội",8369999999.999999,75.0,0,0
4430,39398150,"Hoài Đức, Hà Nội",16500000000.0,110.0,0,0
4431,41560580,"Nam Từ Liêm, Hà Nội",8650000000.0,40.0,9,9
4432,42142627,"Cầu Giấy, Hà Nội",9000000000.0,153.0,3,3
4433,40267970,"Quận 2, Hồ Chí Minh",62000000000.0,170.0,6,4
4435,41639032,"Nam Từ Liêm, Hà Nội",16500000000.0,55.0,11,11
4436,40553630,"Nam Từ Liêm, Hà Nội",5800000000.0,110.0,3,2
4437,41868116,"Cầu Giấy, Hà Nội",22200000000.0,75.0,6,5
4438,42142262,"Tây Hồ, Hà Nội",88000000000.0,170.0,0,0
4439,40304509,"Bảo Lâm, Lâm Đồng",2440000000.0,202.8,0,0
4440,40541580,"Long Biên, Hà Nội",5700000000.0,40.0,4,3
4441,40269099,"Văn Giang, Hưng Yên",7000000000.0,60.0,5,6
4442,40305917,"Bảo Lâm, Lâm Đồng",2100000000.0,153.5,0,0
4443,38939546,"Thanh Xuân, Hà Nội",7500000000.0,103.0,3,2
4444,42042583,"Lương Sơn, Hòa Bình",2400000000.0,92.3,0,0
4445,41777798,"Quận 7, Hồ Chí Minh",9000000000.0,121.0,2,2
4446,41120881,"Quận 8, Hồ Chí Minh",8000000000.0,133.0,8,9
4447,39827934,"Văn Giang, Hưng Yên",11930000000.0,98.0,6,5
4448,40305859,"Bảo Lâm, Lâm Đồng",3000000000.0,247.6,0,0
4449,40305859,"Bảo Lâm, Lâm Đồng",3000000000.0,247.6,0,0
4450,42142299,"Thủ Đức, Hồ Chí Minh",23620000000.0,525.0,2,1
4451,42002092,"Quận 9, Hồ Chí Minh",7000000000.0,97.0,0,0
4452,40305844,"Bảo Lâm, Lâm Đồng",1300000000.0,101.5,0,0
4453,42142817,"Hà Đông, Hà Nội",5000000000.0,74.0,2,2
4454,40676304,"Nam Từ Liêm, Hà Nội",6800000000.0,110.0,3,2
4456,42142566,"Quận 7, Hồ Chí Minh",10200000000.0,60.0,0,0
4457,41925620,"Quận 2, Hồ Chí Minh",100000000000.0,285.0,5,4
4458,40799764,"Nam Từ Liêm, Hà Nội",5600000000.0,100.0,3,2
4459,42141656,"Cà Mau, Cà Mau",1490000000.0,47.0,3,2
4460,42142815,"Quận 12, Hồ Chí Minh",55000000000.0,540.0,0,0
4461,41784234,"Cầu Giấy, Hà Nội",15300000000.0,68.0,17,17
4462,41851704,"Thanh Xuân, Hà Nội",17380000000.0,60.0,5,5
4463,42142632,"Long Đất, Bà Rịa Vũng Tàu",1270000000.0,142.0,0,0
4464,41658245,"Cầu Giấy, Hà Nội",32000000000.0,80.0,0,0
4465,40226511,"Quận 2, Hồ Chí Minh",39000000000.0,184.0,4,5
4466,42142337,"Bảo Lộc, Lâm Đồng",2340000000.0,403.0,0,0
4467,41863758,"Nam Từ Liêm, Hà Nội",6650000000.0,133.0,3,2
4468,42138725,"Quận 3, Hồ Chí Minh",40000000000.0,150.0,0,0
4469,42142337,"Bảo Lộc, Lâm Đồng",2340000000.0,403.0,0,0
4470,41863758,"Nam Từ Liêm, Hà Nội",6650000000.0,133.0,3,2
4471,42138725,"Quận 3, Hồ Chí Minh",40000000000.0,150.0,0,0
4472,38265247,"Quận 2, Hồ Chí Minh",48000000000.0,201.0,4,3
4473,42015290,"Hà Đông, Hà Nội",14200000000.0,50.0,0,0
4474,39745831,"Quận 9, Hồ Chí Minh",15080000000.0,290.0,0,0
4475,38911927,"Thanh Xuân, Hà Nội",9500000000.0,122.0,3,2
4476,40791712,"Quận 2, Hồ Chí Minh",16500000000.0,82.0,2,2
4478,42031221,"Quận 2, Hồ Chí Minh",31000000000.0,160.0,6,6
4479,39851444,"Nam Từ Liêm, Hà Nội",19800000000.0,75.0,0,0
4480,40558378,"Thanh Xuân, Hà Nội",5500000000.0,71.0,2,2
4481,41925355,"Quận 2, Hồ Chí Minh",17000000000.0,79.0,2,2
4482,42142613,"Cái Răng, Cần Thơ",1850000000.0,80.0,3,2
4483,15620628,"Thủ Đức, Hồ Chí Minh",4900000000.0,100.0,3,2
4484,41648813,"Hoàng Mai, Hà Nội",34500000000.0,140.0,5,5
4485,42142304,"Ba Vì, Hà Nội",1500000000.0,332.0,0,0
4486,42142252,"Phú Nhuận, Hồ Chí Minh",11900000000.0,75.5,4,4
4487,40796628,"Hà Đông, Hà Nội",6800000000.0,130.0,3,2
4488,41811919,"Văn Giang, Hưng Yên",7000000000.0,56.0,0,0
4490,39841051,"Thủy Nguyên, Hải Phòng",2950000000.0,60.0,0,0
4491,41817874,"Quận 2, Hồ Chí Minh",4500000000.0,62.0,1,1
4493,41455915,"Thanh Trì, Hà Nội",6000000000.0,96.0,2,2
4494,37484724,"Quận 2, Hồ Chí Minh",7400000000.0,87.0,2,2
4495,41484197,"Quận 2, Hồ Chí Minh",25240000000.0,126.2,0,0
4496,41851670,"Quận 7, Hồ Chí Minh",4500000000.0,62.4,2,2
4498,14939752,"Thủ Đức, Hồ Chí Minh",2950000000.0,71.0,2,2
4499,41140471,"Bình Tân, Hồ Chí Minh",5600000000.0,95.0,3,2
4501,41760548,"Hà Đông, Hà Nội",5500000000.0,90.0,3,2
4502,37455189,"Hoàng Mai, Hà Nội",48000000000.0,276.0,6,0
4503,41103160,"Gia Lâm, Hà Nội",4200000000.0,74.3,2,2
4504,41267941,"Quận 9, Hồ Chí Minh",7800000000.0,119.0,0,0
4505,39970120,"Văn Giang, Hưng Yên",6200000000.0,52.0,5,5
4507,41736562,"Hà Đông, Hà Nội",5800000000.0,96.0,3,2
4508,41028789,"Gia Lâm, Hà Nội",3150000000.0,67.9,2,2
4509,41028789,"Gia Lâm, Hà Nội",3150000000.0,67.9,2,2
4511,42071807,"Quận 2, Hồ Chí Minh",27000000000.0,239.0,4,4
4512,41076559,"Văn Giang, Hưng Yên",5100000000.0,97.0,3,2
4513,41381705,"Bình Chánh, Hồ Chí Minh",8400000000.0,106.54,0,0
4514,42142606,"Cẩm Lệ, Đà Nẵng",4390000000.0,75.0,3,2
4515,41226758,"Thanh Xuân, Hà Nội",7000000000.0,105.0,3,2
4516,42141629,"Thanh Xuân, Hà Nội",39500000000.0,80.0,12,12
4517,42142805,"Quận 9, Hồ Chí Minh",5500000000.0,129.0,0,0
4519,39114589,"Gia Lâm, Hà Nội",2650000000.0,59.0,2,1
4520,40696494,"Thanh Xuân, Hà Nội",7500000000.0,86.0,3,2
4522,42142605,"Yên Thủy, Hòa Bình",2250000000.0,525.0,0,0
4523,42002156,"Quận 9, Hồ Chí Minh",6500000000.0,85.0,0,0
4524,40263745,"Quận 2, Hồ Chí Minh",2060000000.0,59.0,2,2
4525,42142604,"Bình Chánh, Hồ Chí Minh",2600000000.0,59.0,2,1
4526,41952961,"Cầu Giấy, Hà Nội",9310000000.0,40.0,5,0
4527,39314249,"Nam Từ Liêm, Hà Nội",7000000000.0,105.0,3,2
4528,40608949,"Quận 11, Hồ Chí Minh",37000000000.0,222.0,0,0
4530,40497747,"Quận 2, Hồ Chí Minh",2100000000.0,60.0,2,1
4531,41906370,"Quận 2, Hồ Chí Minh",32000000000.0,612.0,5,5
4532,41933521,"Văn Giang, Hưng Yên",3700000000.0,74.0,3,2
4533,41827184,"Tân Bình, Hồ Chí Minh",12900000000.0,90.0,8,8
4534,41879040,"Gia Lâm, Hà Nội",3800000000.0,52.0,0,0
4535,38652366,"Gia Lâm, Hà Nội",7800000000.0,60.0,0,0
4536,42142600,"Bình Chánh, Hồ Chí Minh",7600000000.0,100.0,5,6
4537,40736707,"Phan Thiết, Bình Thuận",4000000000.0,106.0,0,0
4538,41160898,"Quận 2, Hồ Chí Minh",2049999999.9999998,53.0,2,2
4540,41732331,"Văn Giang, Hưng Yên",2450000000.0,31.76,1,1
4541,42032950,"Quận 9, Hồ Chí Minh",6550000000.0,100.0,0,0
4543,42142515,"Quận 4, Hồ Chí Minh",2800000000.0,60.0,2,1
4545,42142683,"Biên Hòa, Đồng Nai",8000000000.0,112.0,3,3
4546,42133533,"Văn Giang, Hưng Yên",9500000000.0,70.0,0,0
4547,42051836,"Quận 12, Hồ Chí Minh",8650000000.0,153.0,0,0
4548,42142801,"Ba Đình, Hà Nội",22500000000.0,80.0,23,24
4550,42142683,"Biên Hòa, Đồng Nai",8000000000.0,112.0,3,3
4551,42133533,"Văn Giang, Hưng Yên",9500000000.0,70.0,0,0
4552,42051836,"Quận 12, Hồ Chí Minh",8650000000.0,153.0,0,0
4553,42142801,"Ba Đình, Hà Nội",22500000000.0,80.0,23,24
4554,41817838,"Quận 2, Hồ Chí Minh",6800000000.0,90.0,2,2
4555,42142595,"Quận 7, Hồ Chí Minh",19500000000.0,80.0,6,7
4556,42142594,"Quận 2, Hồ Chí Minh",3500000000.0,78.0,2,2
4558,42142589,"Thủ Đức, Hồ Chí Minh",5600000000.0,75.0,2,1
4559,42074026,"Gò Vấp, Hồ Chí Minh",5540000000.0,75.0,3,3
4560,42131474,"Cầu Giấy, Hà Nội",7650000000.0,78.0,2,2
4562,42084612,"Nam Từ Liêm, Hà Nội",8550000000.000001,89.0,2,2
4563,36333583,"Quận 12, Hồ Chí Minh",2300000000.0,58.0,2,1
4564,42142220,"Ba Vì, Hà Nội",2150000000.0,860.0,0,0
4565,42010339,"Bình Chánh, Hồ Chí Minh",10600000000.0,209.96,2,2
4566,41989898,"Hoài Đức, Hà Nội",15000000000.0,92.0,0,0
4567,41678598,"Bình Tân, Hồ Chí Minh",5550000000.0,95.0,3,2
4568,41477767,"Quận 2, Hồ Chí Minh",6100000000.0,98.0,2,2
4569,41477767,"Quận 2, Hồ Chí Minh",6100000000.0,98.0,2,2
4570,42141853,"Nam Giang, Quảng Nam",580000000.0,101.0,0,0
4572,41269813,"Hà Đông, Hà Nội",5300000000.0,94.0,3,2
4573,41741323,"Hà Đông, Hà Nội",7850000000.0,55.0,4,3
4575,41849354,"Hội An, Quảng Nam",3180000000.0,199.0,0,0
4576,42142420,"Nha Trang, Khánh Hòa",8000000000.0,78.0,2,2
4577,40525459,"Bình Thạnh, Hồ Chí Minh",99000000000.0,800.0,0,0
4578,41953257,"Cầu Giấy, Hà Nội",22800000000.0,147.0,0,0
4579,41883325,"Hà Đông, Hà Nội",10850000000.0,45.0,4,3
4580,42142789,"Cầu Giấy, Hà Nội",9300000000.0,53.0,4,0
4582,41931270,"Cam Ranh, Khánh Hòa",7900000000.0,120.0,3,4
4583,41534425,"Hà Đông, Hà Nội",8500000000.0,40.0,4,3
4584,42142446,"Nhà Bè, Hồ Chí Minh",9600000000.0,100.0,0,0
4586,42142444,"Trảng Bom, Đồng Nai",790000000.0,90.0,0,0
4587,42142579,"Cái Răng, Cần Thơ",1100000000.0,50.0,2,2
4588,41237978,"Văn Giang, Hưng Yên",3230000000.0,58.0,2,2
4589,42142579,"Cái Răng, Cần Thơ",1100000000.0,50.0,2,2
4590,41237978,"Văn Giang, Hưng Yên",3230000000.0,58.0,2,2
4591,42142577,"Quận 1, Hồ Chí Minh",16500000000.0,61.6,0,0
4592,38067334,"Hoàng Mai, Hà Nội",40000000000.0,200.0,5,0
4593,42142576,"Tân Phú, Hồ Chí Minh",8500000000.0,72.0,2,2
4594,42098468,"Quận 6, Hồ Chí Minh",3800000000.0,97.0,2,2
4595,35282689,"Quận 2, Hồ Chí Minh",32000000000.0,268.0,0,1
4598,39837351,"Tân Bình, Hồ Chí Minh",7200000000.0,139.0,3,3
4599,41790897,"Quận 2, Hồ Chí Minh",2400000000.0,53.0,3,2
4600,41720564,"Cầu Giấy, Hà Nội",8700000000.0,50.0,0,0
4602,41503103,"Văn Giang, Hưng Yên",3330000000.0,58.0,2,2
4603,39230401,"Nhà Bè, Hồ Chí Minh",3000000000.0,88.0,3,3
4604,41622645,"Cầu Giấy, Hà Nội",8900000000.0,51.0,4,0
4605,41955357,"Thanh Xuân, Hà Nội",38000000000.0,200.0,5,5
4606,36739288,"Hà Đông, Hà Nội",32000000000.0,180.0,4,4
4607,42084385,"Nha Trang, Khánh Hòa",6900000000.0,100.0,0,0
4610,39057330,"Nhà Bè, Hồ Chí Minh",4500000000.0,250.0,4,4
4611,42142630,"Quận 9, Hồ Chí Minh",69000000000.0,313.0,0,0
4612,41392539,"Gia Lâm, Hà Nội",4139999999.9999995,55.0,0,0
4613,41968307,"Quận 9, Hồ Chí Minh",16250000000.0,125.0,0,0
4614,42142782,"Bắc Từ Liêm, Hà Nội",2680000000.0,51.6,2,1
4615,31651307,"Nhà Bè, Hồ Chí Minh",4800000000.0,80.0,0,0
4616,36705206,"Hà Đông, Hà Nội",59000000000.0,180.0,4,3
4617,42001100,"Phú Mỹ, Bà Rịa Vũng Tàu",3500000000.0,1112.0,0,0
4618,42142569,"Dĩ An, Bình Dương",2600000000.0,80.0,2,2
4620,42105942,"Đống Đa, Hà Nội",135000000000.0,286.0,0,0
4621,42142780,"Điện Bàn, Quảng Nam",1850000000.0,90.0,0,0
4623,42142005,"Quận 9, Hồ Chí Minh",2750000000.0,55.0,1,1
4624,38071531,"Hà Đông, Hà Nội",33000000000.0,180.0,4,4
4625,40423078,"Lâm Hà, Lâm Đồng",3100000000.0,335.0,0,0
4626,41445866,"Trảng Bom, Đồng Nai",2450000000.0,110.0,0,0
